market,market_name,campaign_name,week,model,conv,spend
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-47,911,0.0,246.6
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-48,911,2.02,230.08
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-49,911,3.0,251.03
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-50,911,0.0,242.83
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-51,911,0.0,246.61
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131672_PORSCHESEAAO2026_MODELL911_DE_41313730,2025-52,911,1.0,230.39
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-22,none,0.81,114.6
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-23,none,35.099999999999994,732.43
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-24,none,26.86,729.55
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-25,none,14.7,708.98
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-26,none,18.61,670.62
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-27,none,44.43,701.33
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-28,none,39.44,706.11
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-29,none,11.440000000000001,698.79
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-30,none,24.23,638.54
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-31,none,41.25,689.02
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-32,none,31.26,713.57
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-33,none,16.86,703.91
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-34,none,26.6,674.78
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-35,none,16.509999999999998,638.27
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-36,none,11.870000000000001,1280.45
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-37,none,24.29,962.49
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-38,none,9.559999999999999,350.41
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-39,none,8.370000000000001,347.74
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-40,none,15.14,633.16
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-41,none,6.35,741.18
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-42,none,14.35,659.9
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-43,none,12.17,660.72
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-44,none,24.08,656.17
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-45,none,27.03,728.25
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-46,none,3.0,362.87
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-47,none,12.42,528.95
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-48,none,23.74,654.12
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-49,none,17.32,717.39
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-50,none,22.02,713.9
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-51,none,18.52,681.5
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2025-52,none,24.0,661.28
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131689_PORSCHESEAAO2026_BRANDPUREPORSCHE_DE_41313730,2026-01,none,5.52,257.81
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-23,none,2.0,757.02
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-26,none,1.0,700.65
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-27,none,0.0,729.85
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-29,none,2.0,736.86
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-30,none,0.0,723.03
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-32,none,1.0,757.96
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-33,none,1.04,710.49
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-34,none,1.0,716.46
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-35,none,2.0,684.67
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-36,none,2.92,1283.02
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-37,none,0.0,665.72
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-38,none,1.0,512.96
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-39,none,1.0,626.37
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-40,none,1.0,591.01
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-41,none,2.0,817.59
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-42,none,0.22,721.98
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-43,none,0.0,695.13
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-44,none,0.0,672.7
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-45,none,4.0,794.58
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-46,none,2.0,745.47
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-47,none,2.0,754.62
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-48,none,0.0,672.52
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-49,none,1.0,755.47
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-50,none,2.0,730.74
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-51,none,2.0,728.4
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131690_PORSCHESEAAO2026_BRANDE-PERFORMANCE_DE_41313730,2025-52,none,4.0,700.52
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-26,none,1.0,103.69
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-27,none,0.13,149.31
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-28,none,1.0,208.36
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-29,none,1.0,187.65
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-30,none,1.04,205.01
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-31,none,0.0,188.47
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-32,none,2.0,199.45
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-34,none,2.25,183.63
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-35,none,0.75,190.47
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-36,none,2.0,342.87
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-37,none,0.0,266.26
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-38,none,0.0,103.86
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-39,none,0.0,111.12
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-44,none,0.02,191.21
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-45,none,1.0,202.61
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-46,none,1.0,196.61
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-48,none,0.0,176.3
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-49,none,0.03,185.45
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-50,none,0.0,205.96
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131701_PORSCHESEAAO2026_PORSCHEEXPERIENCECENTERHOCKENHEIMRING_DE_41313730,2025-51,none,2.0,195.8
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131708_PORSCHESEAAO2026_BRANDPORSCHEBRANDSTORE_DE_41313730,2025-31,none,1.0,55.14
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20131708_PORSCHESEAAO2026_BRANDPORSCHEBRANDSTORE_DE_41313730,2025-32,none,0.0,53.71
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20212659_PORSCHESEAAO2026_BRANDCOMBINATION_DE_41313730,2025-22,none,1.0,152.11
PD,Germany,20056448_BR_CF_LAO_CNV_EPF_EPF_BRD_EV_DEU_SEAH_PSEAC_TEAD_NU_GAD_GADW_CPC_NU_NU_KT_NU_NU_DE_NU_BRAD_20212659_PORSCHESEAAO2026_BRANDCOMBINATION_DE_41313730,2025-23,none,12.0,1090.3
