report_date,report_week,source_file,Market,Model,Date,calendar_week,week_relative,week_text,Ad Type,Channel,Platform,is_pmax,Currency Rate,clicks,Finder DCF Started,Finder DCFS,Finder MDPV,ICC DCF started,ICC DCFS,ICC finished,ICC started,Impressions,Media Spend,Model Detail Page DCF started,Model Detail page DCFS,Model page visit,Number of Sessions,Session start,clicks_outbound,reach,DCFS,Forms Submission Started,Activation Group,Campaign
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251214,CW 50,BW 27,December 08 - December 14,Google Search Ad,Paid Search,Google,False,0.8767,557,0,0,84,3,1,90,201,6430,1199.005981521615,1,0,200,506,505,0,0,1,4,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251214,CW 50,BW 27,December 08 - December 14,Performance Max,Paid Search,Google,True,0.8767,243,0,0,48,4,0,26,42,8295,963.7907984487281,0,0,135,211,207,0,0,0,4,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251214,CW 50,BW 27,December 08 - December 14,Social Display,Paid Social,Meta,False,Not specified,1976,0,0,41,4,0,161,507,151640,1435.28,0,0,21,580,578,1654,129378,0,4,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251215,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.8779,206,0,0,129,1,0,8,16,35488,22.58799407677412,0,0,24,178,177,0,0,0,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251215,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.8779,466,1,1,73,3,0,73,183,4882,1084.700001139082,1,0,153,430,429,0,0,1,5,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251215,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.8779,188,0,0,50,1,0,7,23,4544,483.310421460303,0,0,102,181,180,0,0,0,1,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251215,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,833,0,0,24,2,0,109,391,68110,681.61,0,0,8,455,454,683,57819,0,2,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251216,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.8764,210,1,0,152,1,0,19,29,31673,13.39570972158832,0,0,25,214,213,0,0,0,2,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251216,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.8764,495,0,0,78,3,0,81,192,6748,1079.262518256504,0,0,170,463,462,0,0,0,3,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251216,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.8764,315,0,0,59,3,0,43,73,5433,559.7065495207668,1,0,175,274,272,0,0,0,4,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251216,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,930,1,0,27,4,0,125,440,65458,675.85,1,0,11,491,490,765,55769,0,6,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251217,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.8785,208,1,1,139,0,0,5,13,29563,10.27888446215139,0,0,15,173,173,0,0,1,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251217,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.8785,453,0,0,60,8,1,73,163,6340,920.8533966989186,1,0,154,401,396,0,0,1,9,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251217,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.8785,243,0,0,49,1,0,20,47,5209,706.3800762663632,0,0,145,249,247,0,0,0,1,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251217,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,807,0,0,12,3,1,118,361,70547,648.5699999999999,1,0,6,400,399,656,61442,1,4,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251217,CW 51,BW 28,December 15 - December 21,Social Vehicle,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251218,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.8746,175,1,0,120,1,0,7,15,30274,7.420535101760805,0,0,10,152,152,0,0,0,2,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251218,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.8746,490,2,0,65,3,0,68,185,5874,1306.282794420306,0,0,168,420,419,0,0,0,5,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251218,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.8746,283,1,1,59,0,0,28,55,5506,542.9124091013034,1,0,169,277,274,0,0,1,2,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251218,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,855,1,0,28,5,0,107,398,70621,657.51,0,0,12,449,447,709,59372,0,6,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251218,CW 51,BW 28,December 15 - December 21,Social Vehicle,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251219,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.876,169,0,0,83,0,0,9,14,30837,8.344748858447488,0,0,16,145,145,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251219,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.876,541,3,0,69,2,1,83,181,5952,1416.809633561644,1,0,210,435,435,0,0,1,6,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251219,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.876,242,3,1,66,2,0,32,59,5467,681.4871221461187,3,0,153,275,270,0,0,1,8,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251219,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,766,0,0,22,2,0,106,375,69347,644.4899999999999,0,0,7,435,432,598,57659,0,2,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251220,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.876,160,0,0,125,0,0,4,13,25319,5.445205479452055,0,0,11,157,155,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251220,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.876,485,1,0,82,4,0,84,166,3909,921.6745045662101,2,1,179,445,437,0,0,1,7,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251220,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.876,202,1,0,68,1,0,28,52,3607,598.5071027397261,1,0,128,242,239,0,0,0,3,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251220,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,1093,0,0,24,10,0,158,544,87128,748.26,0,0,19,598,594,899,72542,0,10,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251221,CW 51,BW 28,December 15 - December 21,Google Inventory Ads,Paid Search,Google,False,0.876,94,1,0,79,0,0,7,15,13143,2.933789954337899,0,0,17,112,111,0,0,0,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251221,CW 51,BW 28,December 15 - December 21,Google Search Ad,Paid Search,Google,False,0.876,304,0,0,54,3,0,63,131,2555,700.083392694064,0,0,134,352,351,0,0,0,3,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251221,CW 51,BW 28,December 15 - December 21,Performance Max,Paid Search,Google,True,0.876,152,2,0,39,0,0,22,29,3030,359.3029280821918,0,0,80,149,147,0,0,0,2,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251221,CW 51,BW 28,December 15 - December 21,Social Display,Paid Social,Meta,False,Not specified,975,0,0,30,3,0,134,476,80656,709.86,0,0,14,542,541,797,67335,0,3,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251222,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8742,190,0,0,119,0,0,5,17,24995,3.86639212994738,0,0,13,150,150,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251222,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8742,471,1,0,91,2,0,72,162,5648,881.8479238160605,0,0,197,447,443,0,0,0,3,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251222,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8742,243,0,0,68,3,1,14,33,4777,678.8799347975292,2,0,124,221,216,0,0,1,5,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251222,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,986,0,0,23,3,1,149,468,81168,684.7599999999999,0,0,17,535,531,788,72399,1,3,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251223,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,166,1,1,109,0,0,2,6,24387,4.227288349180891,1,0,9,133,132,0,0,1,2,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251223,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,492,2,2,60,3,0,80,163,6262,869.2509966777408,0,0,170,397,395,0,0,2,5,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251223,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,588,2,2,46,2,0,27,53,16589,564.54027952801,1,0,166,236,235,0,0,2,5,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251223,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,926,1,1,50,5,0,136,415,90352,678.28,0,0,24,514,509,719,76482,1,6,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251224,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,124,0,0,89,0,0,6,11,24100,5.143773628136098,0,0,14,112,111,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251224,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,632,1,0,80,7,0,90,189,8153,1606.728879596747,0,0,211,487,484,0,0,0,8,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251224,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,738,1,0,62,2,1,30,55,32795,639.7187684729064,0,0,196,282,274,0,0,1,3,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251224,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1047,0,0,36,8,0,132,474,95072,655.5999999999999,0,0,13,551,548,827,80965,0,8,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251225,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,114,0,0,71,0,0,1,4,23175,8.328559972505442,0,0,8,77,76,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251225,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,495,0,0,43,8,0,92,178,5909,1634.740964600756,0,0,196,428,426,0,0,0,8,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251225,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,930,0,0,57,8,0,29,50,38840,787.3424447244815,1,0,205,284,284,0,0,0,9,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251225,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1031,0,0,23,7,0,134,424,101854,637.67,0,0,13,471,470,835,88780,0,7,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251226,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,141,0,0,89,0,0,2,9,33566,11.94867682437851,0,0,10,109,109,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251226,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,477,0,0,64,5,0,68,157,4435,1219.141714973078,0,0,193,433,428,0,0,0,5,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251226,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,289,0,0,77,2,0,34,54,5535,550.3550005728033,0,0,168,268,263,0,0,0,2,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251226,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1038,0,0,38,6,0,135,481,90648,632.71,0,0,18,566,562,830,77415,0,6,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251227,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,212,1,0,134,0,0,4,10,35221,22.79757131401077,0,0,8,156,155,0,0,0,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251227,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,601,2,2,106,4,0,89,188,5007,1254.939057165769,1,0,228,517,515,0,0,2,7,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251227,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,265,0,0,88,2,1,23,46,4505,598.7079058311375,2,0,181,313,305,0,0,1,4,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251227,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1139,0,0,24,3,0,144,505,102144,703.35,0,0,13,589,588,898,89065,0,3,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251228,CW 52,BW 29,December 22 - December 28,Google Inventory Ads,Paid Search,Google,False,0.8729,204,0,0,127,1,0,5,13,31505,20.9427196700653,0,0,16,152,150,0,0,0,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251228,CW 52,BW 29,December 22 - December 28,Google Search Ad,Paid Search,Google,False,0.8729,603,1,0,113,9,0,113,192,7386,1242.576548287318,0,0,213,508,500,0,0,0,10,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251228,CW 52,BW 29,December 22 - December 28,Performance Max,Paid Search,Google,True,0.8729,157,1,0,48,2,2,20,29,3061,400.7831504181464,3,0,121,211,209,0,0,2,6,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251228,CW 52,BW 29,December 22 - December 28,Social Display,Paid Social,Meta,False,Not specified,1104,0,0,34,4,0,151,499,95479,667.14,0,0,27,581,574,873,78973,0,4,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251229,CW 52,BW 29,December 29 - December 31,Google Inventory Ads,Paid Search,Google,False,0.8726,164,0,0,103,0,0,5,8,30017,12.51570020628008,0,0,14,143,141,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251229,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,0.8726,597,2,0,112,10,3,94,180,5239,1148.080066468026,1,0,223,513,511,0,0,3,13,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251229,CW 52,BW 29,December 29 - December 31,Performance Max,Paid Search,Google,True,0.8726,334,1,1,85,5,0,30,53,5931,772.6820891588357,0,0,170,276,276,0,0,1,6,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251229,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,1031,1,0,38,4,0,139,492,89022,658.3199999999999,0,0,16,591,586,834,76393,0,5,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251229,CW 52,BW 29,December 29 - December 31,Social Vehicle,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251230,CW 52,BW 29,December 29 - December 31,Google Inventory Ads,Paid Search,Google,False,0.8712,151,1,0,95,0,0,7,12,29323,8.655611799816345,0,0,6,119,117,0,0,0,1,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251230,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,0.8712,567,5,1,104,9,0,91,198,6868,1153.422396694215,2,1,216,534,532,0,0,2,16,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251230,CW 52,BW 29,December 29 - December 31,Performance Max,Paid Search,Google,True,0.8712,214,0,0,54,3,0,22,38,3620,769.5757805325987,2,0,124,219,214,0,0,0,5,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251230,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,945,0,0,38,5,0,124,428,89050,641.7,0,0,13,501,498,756,76487,0,5,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251231,CW 52,BW 29,December 29 - December 31,Google Inventory Ads,Paid Search,Google,False,0.8726,139,0,0,81,0,0,4,9,27660,6.011480632592253,0,0,10,112,111,0,0,0,0,Google Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251231,CW 52,BW 29,December 29 - December 31,Google Search Ad,Paid Search,Google,False,0.8726,530,1,0,80,9,0,79,184,6843,1136.410827412331,1,0,194,446,445,0,0,0,11,Search/Google Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251231,CW 52,BW 29,December 29 - December 31,Performance Max,Paid Search,Google,True,0.8726,308,2,1,82,5,0,39,61,5567,624.9835010314004,2,0,181,285,283,0,0,1,9,Performance Max,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251231,CW 52,BW 29,December 29 - December 31,Social Display,Paid Social,Meta,False,Not specified,844,0,0,24,7,0,97,362,79328,554.24,0,0,15,419,417,687,66921,0,7,Meta Classic Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCGB,Taycan,20251231,CW 52,BW 29,December 29 - December 31,Social Vehicle,Paid Social,Meta,False,Not specified,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Meta Inventory Ads,Winning BEV Close the Gap
2026-01-07,CW52,pwc reports/Weekly/CW52/07012026_Winning BEV_Weekly Reporting_untill 31122025.xlsx,PCH,Macan,20251107,CW 45,BW 22,November 3 - November 9,Google Search Ad,Paid Search,Google,False,0.9312,5,0,0,0,0,0,0,0,34,2.985395189003437,0,0,3,3,3,0,0,0,0,Search/Google Ads,Winning BEV Close the Gap
